roundId,playerAddressHash,timestamp,index,clientTs,clickType,xPx,yPx,expectedTileIndex,actualTileIndex,isCorrect,reactionTime,xNorm,yNorm,prePathLength,preAvgSpeed,prePeakSpeed,overshootCount,distanceToTargetPx
1761534572632_p9p0abzxp,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:09:39.693Z,10,1761534578670,mouse,205.625,1184.625,10,10,True,1789,0.13988095238095238,1.239147489539749,0,0,0,0,0
1761534572632_p9p0abzxp,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:09:39.693Z,15,1761534579170,mouse,269.875,1248.875,15,15,True,500,0.18358843537414965,1.3063546025104602,0,0,0,0,0
1761534572632_p9p0abzxp,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:09:39.693Z,2,1761534579691,mouse,205.625,1056.125,2,2,True,521,0.13988095238095238,1.1047332635983265,0,0,0,0,0
1761534589317_2xflbomk4,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:09:55.519Z,1,1761534593113,mouse,266.5078125,547.8359375,1,1,True,0,0.13880615234375,0.5072554976851852,0,0,0,0,0
1761534589317_2xflbomk4,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:09:55.519Z,6,1761534594952,mouse,118.8359375,843.1796875,6,6,True,1839,0.06189371744791667,0.7807219328703704,0,0,0,0,0
1761534589317_2xflbomk4,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:09:55.519Z,7,1761534595511,mouse,266.5078125,843.1796875,7,7,True,559,0.13880615234375,0.7807219328703704,0,0,0,0,0
1761534598416_kw5skud0v,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:02.007Z,1,1761534601832,mouse,266.5078125,547.8359375,1,1,True,0,0.13880615234375,0.5072554976851852,0,0,0,0,0
1761534598416_kw5skud0v,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:02.007Z,6,1761534601918,mouse,118.8359375,843.1796875,6,6,True,86,0.06189371744791667,0.7807219328703704,0,0,0,0,0
1761534598416_kw5skud0v,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:02.007Z,7,1761534602003,mouse,266.5078125,843.1796875,8,7,False,85,0.13880615234375,0.7807219328703704,0,0,0,0,0
1761534597530_cxcjgjd9n,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:03.779Z,7,1761534601411,mouse,248.5078125,979.1796875,7,7,True,0,0.12943115234375,0.9066478587962963,0,0,0,0,0
1761534597530_cxcjgjd9n,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:03.779Z,0,1761534603179,mouse,112.8359375,707.8359375,0,0,True,1768,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534597530_cxcjgjd9n,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:03.779Z,0,1761534603774,mouse,112.8359375,707.8359375,0,0,True,595,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534604132_jucy5tj7q,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:09.976Z,6,1761534607943,mouse,118.8359375,843.1796875,6,6,True,0,0.06189371744791667,0.7807219328703704,0,0,0,0,0
1761534604132_jucy5tj7q,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:09.976Z,6,1761534609518,mouse,118.8359375,843.1796875,6,6,True,1575,0.06189371744791667,0.7807219328703704,0,0,0,0,0
1761534604132_jucy5tj7q,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:09.976Z,7,1761534609971,mouse,266.5078125,843.1796875,7,7,True,453,0.13880615234375,0.7807219328703704,0,0,0,0,0
1761534606211_34kzds7kn,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:11.353Z,1,1761534610098,mouse,248.5078125,707.8359375,1,1,True,0,0.12943115234375,0.6554036458333333,0,0,0,0,0
1761534606211_34kzds7kn,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:11.353Z,1,1761534610741,mouse,248.5078125,707.8359375,1,1,True,643,0.12943115234375,0.6554036458333333,0,0,0,0,0
1761534606211_34kzds7kn,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:11.353Z,0,1761534611348,mouse,112.8359375,707.8359375,0,0,True,607,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534612018_3xgt8b9fx,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:18.078Z,5,1761534616708,mouse,414.1796875,695.5078125,5,5,True,0,0.21571858723958334,0.6439887152777778,0,0,0,0,0
1761534612018_3xgt8b9fx,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:18.078Z,5,1761534617199,mouse,414.1796875,695.5078125,5,5,True,491,0.21571858723958334,0.6439887152777778,0,0,0,0,0
1761534612018_3xgt8b9fx,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:18.078Z,2,1761534617673,mouse,414.1796875,547.8359375,2,2,True,474,0.21571858723958334,0.5072554976851852,0,0,0,0,0
1761534612018_3xgt8b9fx,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:18.078Z,6,1761534618074,mouse,118.8359375,843.1796875,6,6,True,401,0.06189371744791667,0.7807219328703704,0,0,0,0,0
1761534614133_5ko89z1la,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:20.518Z,3,1761534618943,mouse,112.8359375,843.5078125,3,3,True,0,0.05876871744791667,0.7810257523148149,0,0,0,0,0
1761534614133_5ko89z1la,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:20.518Z,0,1761534619488,mouse,112.8359375,707.8359375,0,0,True,545,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534614133_5ko89z1la,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:20.518Z,0,1761534620001,mouse,112.8359375,707.8359375,0,0,True,513,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534614133_5ko89z1la,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:20.518Z,0,1761534620515,mouse,112.8359375,707.8359375,0,0,True,514,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534613579_5zh1iony9,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:20.989Z,6,1761534619902,mouse,95.45703125,788.78515625,6,6,True,0,0.06493675595238095,0.8250890755753139,0,0,0,0,0
1761534613579_5zh1iony9,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:20.989Z,4,1761534620429,mouse,196.37109375,687.87109375,4,4,True,527,0.13358577806122449,0.719530432792887,0,0,0,0,0
1761534613579_5zh1iony9,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:20.989Z,1,1761534620983,mouse,196.37109375,586.95703125,1,1,True,554,0.13358577806122449,0.6139717900104602,0,0,0,0,0
1761534618127_hhs21upfs,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:23.452Z,7,1761534622156,mouse,192.33984375,915.56640625,7,7,True,0,0.13084343112244898,0.9577054458682008,0,0,0,0,0
1761534618127_hhs21upfs,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:23.452Z,0,1761534622752,mouse,94.11328125,719.11328125,0,0,True,596,0.06402264030612245,0.7522105452405857,0,0,0,0,0
1761534618127_hhs21upfs,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:23.452Z,3,1761534623445,mouse,94.11328125,817.33984375,3,3,True,693,0.06402264030612245,0.8549579955543933,0,0,0,0,0
1761534620216_blitq2izz,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:26.182Z,4,1761534624838,mouse,266.5078125,695.5078125,4,4,True,0,0.13880615234375,0.6439887152777778,0,0,0,0,0
1761534620216_blitq2izz,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:26.182Z,3,1761534625330,mouse,118.8359375,695.5078125,3,3,True,492,0.06189371744791667,0.6439887152777778,0,0,0,0,0
1761534620216_blitq2izz,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:26.182Z,4,1761534625761,mouse,266.5078125,695.5078125,4,4,True,431,0.13880615234375,0.6439887152777778,0,0,0,0,0
1761534620216_blitq2izz,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:26.182Z,5,1761534626179,mouse,414.1796875,695.5078125,5,5,True,418,0.21571858723958334,0.6439887152777778,0,0,0,0,0
1761534622531_9u9dwqphy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:28.945Z,0,1761534626764,mouse,112.8359375,707.8359375,0,0,True,0,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534622531_9u9dwqphy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:28.945Z,2,1761534626849,mouse,384.1796875,707.8359375,2,2,True,85,0.20009358723958334,0.6554036458333333,0,0,0,0,0
1761534622531_9u9dwqphy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:28.945Z,8,1761534628853,mouse,384.1796875,979.1796875,8,8,True,2004,0.20009358723958334,0.9066478587962963,0,0,0,0,0
1761534622531_9u9dwqphy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:28.945Z,1,1761534628940,mouse,248.5078125,707.8359375,1,1,True,87,0.12943115234375,0.6554036458333333,0,0,0,0,0
1761534625902_j1268oymi,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:31.590Z,6,1761534629778,mouse,94.11328125,782.06640625,6,6,True,0,0.06402264030612245,0.8180610944037657,0,0,0,0,0
1761534625902_j1268oymi,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:31.590Z,7,1761534630356,mouse,192.33984375,782.06640625,7,7,True,578,0.13084343112244898,0.8180610944037657,0,0,0,0,0
1761534625902_j1268oymi,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:31.590Z,2,1761534631587,mouse,290.56640625,585.61328125,2,2,True,1231,0.1976642219387755,0.6125661937761506,0,0,0,0,0
1761534626028_wlb9in4gm,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:32.502Z,4,1761534631172,mouse,196.37109375,821.37109375,4,4,True,0,0.13358577806122449,0.8591747842573222,0,0,0,0,0
1761534626028_wlb9in4gm,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:32.502Z,5,1761534631819,mouse,297.28515625,821.37109375,5,5,True,647,0.20223480017006804,0.8591747842573222,0,0,0,0,0
1761534626028_wlb9in4gm,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:32.502Z,8,1761534632498,mouse,297.28515625,922.28515625,8,8,True,679,0.20223480017006804,0.964733427039749,0,0,0,0,0
1761534630626_hkmu37sph,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:36.008Z,6,1761534635663,mouse,112.8359375,979.1796875,6,6,True,0,0.05876871744791667,0.9066478587962963,0,0,0,0,0
1761534630626_hkmu37sph,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:36.008Z,3,1761534635748,mouse,112.8359375,843.5078125,3,3,True,85,0.05876871744791667,0.7810257523148149,0,0,0,0,0
1761534630626_hkmu37sph,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:36.008Z,7,1761534635834,mouse,248.5078125,979.1796875,7,7,True,86,0.12943115234375,0.9066478587962963,0,0,0,0,0
1761534630626_hkmu37sph,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:36.008Z,3,1761534635919,mouse,112.8359375,843.5078125,3,3,True,85,0.05876871744791667,0.7810257523148149,0,0,0,0,0
1761534630626_hkmu37sph,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:36.008Z,0,1761534636005,mouse,112.8359375,707.8359375,0,0,True,86,0.05876871744791667,0.6554036458333333,0,0,0,0,0
1761534628969_vsw0g6z7p,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:39.776Z,1,1761534635334,mouse,266.5078125,547.8359375,1,1,True,0,0.13880615234375,0.5072554976851852,0,0,0,0,0
1761534628969_vsw0g6z7p,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:39.776Z,0,1761534635868,mouse,118.8359375,547.8359375,0,0,True,534,0.06189371744791667,0.5072554976851852,0,0,0,0,0
1761534628969_vsw0g6z7p,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:39.776Z,4,1761534638787,mouse,266.5078125,695.5078125,4,4,True,2919,0.13880615234375,0.6439887152777778,0,0,0,0,0
1761534628969_vsw0g6z7p,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:39.776Z,0,1761534639356,mouse,118.8359375,547.8359375,0,0,True,569,0.06189371744791667,0.5072554976851852,0,0,0,0,0
1761534628969_vsw0g6z7p,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:39.776Z,7,1761534639771,mouse,266.5078125,843.1796875,7,7,True,415,0.13880615234375,0.7807219328703704,0,0,0,0,0
1761534634832_osepq9g3g,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:42.828Z,8,1761534639776,mouse,290.56640625,915.56640625,8,8,True,0,0.1976642219387755,0.9577054458682008,0,0,0,0,0
1761534634832_osepq9g3g,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:42.828Z,8,1761534640445,mouse,290.56640625,915.56640625,8,8,True,669,0.1976642219387755,0.9577054458682008,0,0,0,0,0
1761534634832_osepq9g3g,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:42.828Z,7,1761534642099,mouse,192.33984375,915.56640625,7,7,True,1654,0.13084343112244898,0.9577054458682008,0,0,0,0,0
1761534634832_osepq9g3g,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:42.828Z,1,1761534642824,mouse,192.33984375,719.11328125,1,1,True,725,0.13084343112244898,0.7522105452405857,0,0,0,0,0
1761534634200_rb23aqh2x,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:42.970Z,8,1761534641193,mouse,303.7890625,795.2890625,8,8,True,0,0.2066592261904762,0.831892324790795,0,0,0,0,0
1761534634200_rb23aqh2x,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:42.970Z,1,1761534641736,mouse,200.2734375,588.2578125,1,1,True,543,0.13624043367346939,0.6153324398535565,0,0,0,0,0
1761534634200_rb23aqh2x,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:42.970Z,6,1761534642341,mouse,96.7578125,795.2890625,6,6,True,605,0.06582164115646258,0.831892324790795,0,0,0,0,0
1761534634200_rb23aqh2x,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:42.970Z,1,1761534642929,mouse,200.2734375,588.2578125,1,1,True,588,0.13624043367346939,0.6153324398535565,0,0,0,0,0
1761534637794_2vgmt9tam,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:44.117Z,12,1761534642730,mouse,95.875,996.125,12,12,True,0,0.04993489583333333,0.922337962962963,0,0,0,0,0
1761534637794_2vgmt9tam,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:44.117Z,0,1761534642816,mouse,95.875,690.875,0,0,True,86,0.04993489583333333,0.6396990740740741,0,0,0,0,0
1761534637794_2vgmt9tam,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:44.117Z,8,1761534642903,mouse,95.875,894.375,8,8,True,87,0.04993489583333333,0.828125,0,0,0,0,0
1761534637794_2vgmt9tam,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:44.117Z,4,1761534644027,mouse,95.875,792.625,4,4,True,1124,0.04993489583333333,0.733912037037037,0,0,0,0,0
1761534637794_2vgmt9tam,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:44.117Z,5,1761534644113,mouse,197.625,792.625,5,5,True,86,0.1029296875,0.733912037037037,0,0,0,0,0
1761534642247_k28z8xh7i,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:49.571Z,4,1761534647577,mouse,100.375,640.125,4,4,True,0,0.05227864583333333,0.5927083333333333,0,0,0,0,0
1761534642247_k28z8xh7i,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:49.571Z,6,1761534648107,mouse,321.875,640.125,6,6,True,530,0.16764322916666666,0.5927083333333333,0,0,0,0,0
1761534642247_k28z8xh7i,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:49.571Z,15,1761534648615,mouse,432.625,861.625,15,15,True,508,0.22532552083333332,0.7978009259259259,0,0,0,0,0
1761534642247_k28z8xh7i,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:49.571Z,1,1761534649130,mouse,211.125,529.375,1,1,True,515,0.1099609375,0.49016203703703703,0,0,0,0,0
1761534642247_k28z8xh7i,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:49.571Z,12,1761534649567,mouse,100.375,861.625,12,12,True,437,0.05227864583333333,0.7978009259259259,0,0,0,0,0
1761534644802_ly86r4yrq,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:50.992Z,8,1761534649666,mouse,303.7890625,928.7890625,8,8,True,0,0.2066592261904762,0.9715366762552301,0,0,0,0,0
1761534644802_ly86r4yrq,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:50.992Z,6,1761534650327,mouse,96.7578125,928.7890625,6,6,True,661,0.06582164115646258,0.9715366762552301,0,0,0,0,0
1761534644802_ly86r4yrq,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:10:50.992Z,5,1761534650986,mouse,303.7890625,825.2734375,1,5,False,659,0.2066592261904762,0.8632567337866108,0,0,0,0,0
1761534645918_6aoy9jrih,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:52.599Z,8,1761534650735,mouse,296.1328125,787.6328125,8,8,True,0,0.20145089285714285,0.823883695083682,0,0,0,0,0
1761534645918_6aoy9jrih,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:52.599Z,7,1761534651334,mouse,195.6796875,787.6328125,7,7,True,599,0.1331154336734694,0.823883695083682,0,0,0,0,0
1761534645918_6aoy9jrih,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:52.599Z,0,1761534651935,mouse,95.2265625,586.7265625,0,0,True,601,0.06477997448979592,0.6137307139121339,0,0,0,0,0
1761534645918_6aoy9jrih,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:10:52.599Z,7,1761534652588,mouse,195.6796875,787.6328125,7,7,True,653,0.1331154336734694,0.823883695083682,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,8,1761534651552,mouse,95.875,894.375,8,8,True,0,0.04993489583333333,0.828125,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,13,1761534652871,mouse,197.625,996.125,13,13,True,1319,0.1029296875,0.922337962962963,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,8,1761534652957,mouse,95.875,894.375,8,8,True,86,0.04993489583333333,0.828125,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,14,1761534653043,mouse,299.375,996.125,14,14,True,86,0.15592447916666666,0.922337962962963,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,12,1761534653128,mouse,95.875,996.125,12,12,True,85,0.04993489583333333,0.922337962962963,0,0,0,0,0
1761534645905_9jh0bplwy,58f49bc46a00338796dfe8369425895f,2025-10-27T03:10:53.217Z,6,1761534653214,mouse,299.375,792.625,6,6,True,86,0.15592447916666666,0.733912037037037,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,0,1761534657870,mouse,100.375,529.375,0,0,True,0,0.05227864583333333,0.49016203703703703,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,13,1761534657955,mouse,211.125,861.625,13,13,True,85,0.1099609375,0.7978009259259259,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,9,1761534658041,mouse,211.12499237060547,750.875,9,9,True,86,0.10996093352635701,0.6952546296296296,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,10,1761534658127,mouse,321.875,750.875,10,10,True,86,0.16764322916666666,0.6952546296296296,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,4,1761534658212,mouse,100.375,640.125,4,4,True,85,0.05227864583333333,0.5927083333333333,0,0,0,0,0
1761534652229_ngih4l5qs,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:10:58.963Z,9,1761534658959,mouse,211.125,750.875,9,9,True,747,0.1099609375,0.6952546296296296,0,0,0,0,0
1761534653360_9v2bq8mc1,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:11:00.083Z,1,1761534657605,mouse,195.6796875,720.2265625,1,1,True,0,0.1331154336734694,0.7533750653765691,0,0,0,0,0
1761534653360_9v2bq8mc1,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:11:00.083Z,5,1761534658703,mouse,296.1328125,820.6796875,5,5,True,1098,0.20145089285714285,0.8584515559623431,0,0,0,0,0
1761534653360_9v2bq8mc1,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:11:00.083Z,4,1761534658790,mouse,195.6796875,820.6796875,4,4,True,87,0.1331154336734694,0.8584515559623431,0,0,0,0,0
1761534653360_9v2bq8mc1,be94f06ba2182f385604fd43b2f49751,2025-10-27T03:11:00.083Z,4,1761534660079,mouse,195.6796875,820.6796875,4,4,True,1289,0.1331154336734694,0.8584515559623431,0,0,0,0,0
1761534654140_zwyxkq8ce,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:11:02.332Z,2,1761534659768,mouse,303.7890625,588.2578125,2,2,True,0,0.2066592261904762,0.6153324398535565,0,0,0,0,0
1761534654140_zwyxkq8ce,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:11:02.332Z,0,1761534660418,mouse,95.2265625,586.7265625,0,0,True,650,0.06477997448979592,0.6137307139121339,0,0,0,0,0
1761534654140_zwyxkq8ce,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:11:02.332Z,2,1761534661042,mouse,296.1328125,586.7265625,2,2,True,624,0.20145089285714285,0.6137307139121339,0,0,0,0,0
1761534654140_zwyxkq8ce,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:11:02.332Z,6,1761534661731,mouse,95.2265625,787.6328125,6,6,True,689,0.06477997448979592,0.823883695083682,0,0,0,0,0
1761534654140_zwyxkq8ce,f06c0d3e479fac14b5a424750219dac8,2025-10-27T03:11:02.332Z,3,1761534662328,mouse,95.2265625,687.1796875,3,3,True,597,0.06477997448979592,0.7188072044979079,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,6,1761534660741,mouse,299.375,792.625,6,6,True,0,0.15592447916666666,0.733912037037037,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,10,1761534663227,mouse,299.375,894.375,10,10,True,2486,0.15592447916666666,0.828125,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,8,1761534664805,mouse,95.875,894.375,8,8,True,1578,0.04993489583333333,0.828125,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,7,1761534665269,mouse,401.125,792.625,7,7,True,464,0.20891927083333334,0.733912037037037,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,12,1761534665743,mouse,95.875,996.125,12,12,True,474,0.04993489583333333,0.922337962962963,0,0,0,0,0
1761534654778_528ibkb07,58f49bc46a00338796dfe8369425895f,2025-10-27T03:11:06.236Z,4,1761534666233,mouse,95.875,792.625,4,4,True,490,0.04993489583333333,0.733912037037037,0,0,0,0,0
1761534660492_7bmloumxw,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:11:06.491Z,1,1761534666034,mouse,211.125,529.375,1,1,True,0,0.1099609375,0.49016203703703703,0,0,0,0,0
1761534660492_7bmloumxw,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:11:06.491Z,9,1761534666119,mouse,211.125,750.875,9,9,True,85,0.1099609375,0.6952546296296296,0,0,0,0,0
1761534660492_7bmloumxw,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:11:06.491Z,1,1761534666205,mouse,211.125,529.375,1,1,True,86,0.1099609375,0.49016203703703703,0,0,0,0,0
1761534660492_7bmloumxw,09620dd6f54a39010841b752cf9ea06d,2025-10-27T03:11:06.491Z,13,1761534666291,mouse,211.125,861.625,13,13,True,86,0.1099609375,0.7978009259259259,0,0,0,0,0
