roundId,playerAddressHash,timestamp,index,clientTs,clickType,xPx,yPx,expectedTileIndex,actualTileIndex,isCorrect,reactionTime,xNorm,yNorm,prePathLength,preAvgSpeed,prePeakSpeed,overshootCount,distanceToTargetPx
1761531914515_oowkjckun,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:19.562Z,0,1761531919522,mouse,95.875,690.875,0,0,True,35,0.04993489583333333,0.6396990740740741,88.9162440774632,,,0,0
1761531914515_oowkjckun,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:19.562Z,1,1761531919558,mouse,197.625,690.875,5,1,False,36,0.1029296875,0.6396990740740741,88.9162440774632,,,0,0
1761531917217_xhbnx1q4h,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:23.313Z,4,1761531922332,mouse,100.375,787.125,4,4,True,0,0.05227864583333333,0.7288194444444445,0,0,0,0,0
1761531917217_xhbnx1q4h,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:23.313Z,9,1761531922537,mouse,211.125,897.875,9,9,True,205,0.1099609375,0.8313657407407408,0,0,0,0,0
1761531917217_xhbnx1q4h,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:23.313Z,3,1761531922796,mouse,432.625,676.375,3,3,True,259,0.22532552083333332,0.6262731481481482,0,0,0,0,0
1761531917217_xhbnx1q4h,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:23.313Z,0,1761531923073,mouse,100.375,676.375,0,0,True,277,0.05227864583333333,0.6262731481481482,0,0,0,0,0
1761531917217_xhbnx1q4h,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:23.313Z,5,1761531923306,mouse,211.125,787.125,5,5,True,233,0.1099609375,0.7288194444444445,0,0,0,0,0
1761531920773_vmic6c21o,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:25.224Z,7,1761531925112,mouse,195.6796875,643.6328125,7,7,True,0,0.1331154336734694,0.6732560800209205,0,0,0,0,0
1761531920773_vmic6c21o,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:25.224Z,2,1761531925149,mouse,296.1328125,442.7265625,2,2,True,37,0.20145089285714285,0.4631030988493724,0,0,0,0,0
1761531920773_vmic6c21o,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:25.224Z,8,1761531925186,mouse,296.13282012939453,643.6328125,8,8,True,37,0.20145089804720717,0.6732560800209205,0,0,0,0,0
1761531920773_vmic6c21o,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:25.224Z,8,1761531925221,mouse,296.1328125,643.6328125,8,8,True,35,0.20145089285714285,0.6732560800209205,0,0,0,0,0
1761531922376_wfl8acoy9,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:27.367Z,8,1761531927320,mouse,95.875,894.375,8,8,True,0,0.04993489583333333,0.828125,0,0,0,0,0
1761531922376_wfl8acoy9,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:27.367Z,13,1761531927357,mouse,197.625,996.125,8,13,False,37,0.1029296875,0.922337962962963,0,0,0,0,0
1761531924849_g2wrjywe3,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:30.841Z,4,1761531930698,mouse,100.375,787.125,4,4,True,0,0.05227864583333333,0.7288194444444445,0,0,0,0,0
1761531924849_g2wrjywe3,7c99d514f74e47a77eacd4c47559839b,2025-10-27T02:25:30.841Z,4,1761531930837,mouse,100.375,787.125,12,4,False,139,0.05227864583333333,0.7288194444444445,0,0,0,0,0
1761531926558_rdzcuvkkf,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:30.916Z,8,1761531930803,mouse,296.1328125,643.6328125,8,8,True,0,0.20145089285714285,0.6732560800209205,0,0,0,0,0
1761531926558_rdzcuvkkf,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:30.916Z,4,1761531930839,mouse,195.6796875,543.1796875,4,4,True,36,0.1331154336734694,0.5681795894351465,0,0,0,0,0
1761531926558_rdzcuvkkf,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:30.916Z,8,1761531930874,mouse,296.1328125,643.6328125,8,8,True,35,0.20145089285714285,0.6732560800209205,0,0,0,0,0
1761531926558_rdzcuvkkf,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:30.916Z,2,1761531930911,mouse,296.1328125,442.7265625,2,2,True,37,0.20145089285714285,0.4631030988493724,0,0,0,0,0
1761531926530_21d8ky4bj,489afd08ae060c4d6a553a5b3a4591ce,2025-10-27T02:25:31.515Z,4,1761531931473,mouse,83.8203125,834.9609375,4,4,True,0,0.05702062074829932,0.8733901019874477,0,0,0,0,0
1761531926530_21d8ky4bj,489afd08ae060c4d6a553a5b3a4591ce,2025-10-27T02:25:31.515Z,0,1761531931510,mouse,83.8203125,757.3203125,7,0,False,37,0.05702062074829932,0.7921760591004184,0,0,0,0,0
1761531929424_py4ex4sxd,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:35.648Z,15,1761531934645,mouse,401.125,996.125,15,15,True,0,0.20891927083333334,0.922337962962963,0,0,0,0,0
1761531929424_py4ex4sxd,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:35.648Z,0,1761531934862,mouse,95.875,690.875,0,0,True,217,0.04993489583333333,0.6396990740740741,0,0,0,0,0
1761531929424_py4ex4sxd,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:35.648Z,15,1761531935097,mouse,401.125,996.125,15,15,True,235,0.20891927083333334,0.922337962962963,0,0,0,0,0
1761531929424_py4ex4sxd,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:35.648Z,14,1761531935352,mouse,299.375,996.125,14,14,True,255,0.15592447916666666,0.922337962962963,0,0,0,0,0
1761531929424_py4ex4sxd,387307857eabf959fce6a366ceea1515,2025-10-27T02:25:35.648Z,5,1761531935607,mouse,197.625,792.625,5,5,True,255,0.1029296875,0.733912037037037,0,0,0,0,0
1761531931965_9ligfuibp,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:38.071Z,2,1761531937007,mouse,296.1328125,442.7265625,2,2,True,0,0.20145089285714285,0.4631030988493724,0,0,0,0,0
1761531931965_9ligfuibp,9e5ac443887a34245aad6d8a2a3477f5,2025-10-27T02:25:38.071Z,3,1761531937044,mouse,95.2265625,543.1796875,3,3,True,37,0.06477997448979592,0.5681795894351465,0,0,0,0,0
